student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
101894,23,male,arts,4.4,2.7,2.1,yes,99.5,6.4,good,6,high school,medium,8.5,yes,3.65,8,6.9,no,4,10.1,co-learning group,yes,medium,8,4,10,reading,4.1,80
144343,23,female,psychology,5.4,2.4,2.3,no,99.5,8.3,fair,3,master,low,9.5,no,3.64,8,4.3,no,0,11.3,dorm,yes,medium,10,8,7,auditory,3.2,97
159984,17,male,biology,0.0,0.6,3.3,yes,99.5,7.8,fair,7,phd,high,3.9,yes,3.64,8,6.1,no,5,3.9,library,no,low,7,1,10,reading,6.6,94
131292,27,male,business,7.1,0.4,0.8,yes,99.5,7.1,good,3,bachelor,high,9.6,no,3.63,8,7.1,no,2,8.3,quiet room,no,medium,7,5,10,visual,8.4,95
107894,17,female,engineering,6.7,5.0,2.4,no,99.5,9.5,good,0,some college,high,3.7,no,3.6,1,2.0,no,3,15.8,cafe,no,low,3,7,8,kinesthetic,9.5,95
174167,22,other,psychology,6.5,1.2,3.7,yes,99.5,6.7,good,6,bachelor,medium,8.0,yes,3.59,6,4.2,no,5,13.0,dorm,no,high,4,2,10,auditory,5.6,89
147205,16,male,arts,0.4,4.2,0.9,no,99.5,5.5,good,4,some college,medium,8.8,yes,3.58,2,7.9,no,0,6.4,dorm,no,high,8,7,8,reading,6.8,82
157357,20,male,computer science,5.527933182991374,0.7,1.3,no,99.5,8.1,poor,6,some college,low,8.4,yes,3.57,3,4.5,no,4,8.4,quiet room,no,high,9,10,5,reading,5.0,90
127535,27,male,business,3.8,2.0,3.7,yes,99.5,6.8,good,0,bachelor,medium,1.0,no,3.57,2,4.0,no,4,11.4,library,no,low,9,8,7,kinesthetic,7.5,89
130633,20,female,engineering,4.3,0.7,1.7,yes,99.5,4.6,good,0,some college,high,4.3,no,3.56,6,8.6,no,2,7.9,dorm,no,low,10,6,9,kinesthetic,5.2,93
145909,18,female,business,2.2,2.7,0.7,no,99.5,7.7,fair,5,some college,low,6.8,no,3.55,3,6.1,no,1,6.4,library,yes,low,8,5,10,visual,5.9,98
140919,25,female,business,2.0,3.0,1.9,yes,99.5,7.2,good,2,bachelor,high,7.7,yes,3.55,8,4.3,no,4,8.7,cafe,no,high,10,9,6,reading,1.3,87
178702,19,other,computer science,8.216865666472815,1.6,0.5,no,99.5,6.7,poor,5,some college,low,5.9,yes,3.53,7,3.7,no,4,11.0,library,no,low,8,7,8,reading,3.8,91
141368,23,other,engineering,3.7,2.2,3.9,no,99.5,7.5,good,3,phd,medium,5.5,yes,3.53,3,4.4,no,0,11.3,cafe,no,medium,6,1,10,visual,5.2,95
117960,18,other,engineering,3.5,5.0,3.1,yes,99.5,8.1,good,2,some college,high,4.2,no,3.53,2,3.6,no,0,13.1,cafe,no,low,7,8,7,kinesthetic,1.5,87
115603,23,male,computer science,5.716229467995519,0.2,0.4,no,99.5,5.2,good,2,some college,low,2.9,no,3.52,3,7.4,no,4,7.8,co-learning group,no,high,10,10,5,reading,6.0,88
179532,17,male,arts,4.1,0.3,3.1,yes,99.5,7.3,poor,3,master,high,4.7,no,3.5,5,5.8,no,0,8.8,cafe,no,high,6,7,8,visual,3.5,93
148245,23,female,computer science,1.966719543889182,0.5,0.1,yes,99.5,7.2,poor,5,high school,high,8.8,yes,3.48,3,1.0,no,0,4.4,library,yes,high,5,2,10,visual,2.7,86
117454,18,other,engineering,0.0,2.6,1.7,no,99.5,5.9,good,6,phd,medium,3.1,yes,3.48,8,9.4,no,5,6.1,co-learning group,no,low,2,5,10,reading,6.9,81
103738,22,other,biology,3.2,0.1,1.3,yes,99.5,8.4,good,0,some college,medium,10.0,yes,3.46,7,6.8,no,4,5.3,cafe,no,medium,9,5,10,auditory,1.0,90
122992,21,male,psychology,0.8,2.9,2.4,no,99.5,7.9,good,6,bachelor,medium,4.5,yes,3.44,1,7.2,no,3,6.2,quiet room,yes,medium,8,5,10,kinesthetic,7.1,90
163382,19,other,biology,6.3,0.4,0.1,no,99.5,8.5,poor,0,bachelor,medium,5.9,yes,3.41,2,6.1,no,3,7.2,library,no,low,7,5,10,visual,3.7,85
114252,21,female,arts,0.4,2.5,3.3,no,99.5,8.1,fair,4,phd,medium,7.8,yes,3.4,5,4.6,no,1,6.7,cafe,yes,low,8,3,10,visual,8.2,85
110778,23,male,business,1.5,3.0,3.4,no,99.5,4.1,good,1,bachelor,low,7.1,yes,3.39,7,4.4,no,2,8.2,dorm,yes,low,9,5,10,kinesthetic,7.8,87
145462,25,male,biology,4.6,0.8,4.0,no,99.5,4.0,fair,5,some college,medium,7.3,yes,3.37,6,6.9,no,4,10.5,library,no,high,4,3,10,kinesthetic,6.4,79
100554,23,male,business,1.7,1.6,1.9,no,99.5,5.3,good,7,high school,low,10.0,no,3.37,7,5.2,no,5,6.0,dorm,no,high,1,4,10,auditory,9.5,85
150415,20,male,biology,6.9,4.9,3.1,yes,99.5,7.1,good,2,phd,high,4.1,yes,3.36,7,2.6,no,2,14.9,cafe,yes,high,1,7,8,auditory,9.4,84
113430,27,male,biology,5.1,0.7,3.8,yes,99.5,7.6,good,4,phd,medium,6.3,yes,3.35,5,8.3,no,5,11.4,quiet room,yes,medium,5,4,10,auditory,1.6,78
171564,16,other,arts,3.6,0.5,0.6,no,99.5,5.6,good,6,master,low,7.3,no,3.34,7,2.5,no,1,6.7,library,yes,high,6,9,6,kinesthetic,6.6,77
116831,27,female,engineering,1.3,4.4,0.3,yes,99.5,7.7,fair,2,some college,high,4.6,yes,3.34,8,3.4,no,2,6.0,quiet room,no,medium,6,2,10,visual,7.7,82
127997,19,other,arts,0.4,1.4,3.5,yes,99.5,6.1,good,0,high school,medium,5.1,yes,3.32,7,3.5,no,5,5.9,library,no,low,9,3,10,auditory,3.8,86
133649,23,other,computer science,9.913653775484851,2.9,1.3,no,99.5,7.1,poor,7,phd,low,8.7,yes,3.27,2,8.0,no,4,14.7,dorm,no,low,2,6,9,auditory,6.8,90
147238,26,female,business,4.8,4.8,3.9,yes,99.5,10.0,good,5,master,high,8.0,no,3.26,2,3.3,no,0,14.2,co-learning group,yes,high,2,1,10,visual,3.0,77
157468,25,female,business,2.5,2.5,2.5,yes,99.5,6.5,fair,3,master,high,6.0,no,3.25,3,6.4,no,2,7.6,quiet room,no,high,8,9,6,visual,6.4,77
110507,22,female,engineering,5.7,2.4,1.6,yes,99.5,7.5,good,2,high school,low,6.7,yes,3.22,8,5.5,no,0,11.5,quiet room,no,high,5,6,9,kinesthetic,9.4,85
118110,28,male,biology,0.1,2.3,3.6,no,99.5,11.3,good,7,bachelor,medium,8.2,no,3.17,1,6.5,no,0,7.1,cafe,yes,low,10,8,7,reading,2.4,80
169597,21,male,biology,2.3,4.2,0.3,no,99.5,8.1,poor,1,high school,low,5.4,no,3.16,5,7.0,no,4,8.0,co-learning group,no,high,9,4,10,auditory,7.4,80
148500,20,other,engineering,2.8,3.7,1.2,no,99.5,7.1,poor,2,some college,high,4.9,no,3.11,8,1.0,no,1,7.9,dorm,no,medium,9,1,10,kinesthetic,1.1,68
102322,28,female,engineering,2.7,3.7,0.2,no,99.5,5.9,fair,2,master,low,5.1,yes,3.11,4,4.6,no,3,6.8,co-learning group,no,medium,3,4,10,auditory,8.7,72
174395,20,male,biology,5.6,3.5,2.8,yes,99.5,5.9,fair,2,master,low,7.1,no,3.1,4,5.9,no,5,12.2,cafe,yes,low,8,2,10,kinesthetic,7.5,79
120774,25,male,arts,3.4,3.0,3.5,yes,99.5,6.9,fair,6,master,low,5.5,no,3.08,6,6.7,no,2,11.6,cafe,no,medium,6,7,8,reading,8.8,84
152147,18,male,psychology,6.8,3.5,1.8,yes,99.5,6.0,fair,5,some college,high,6.4,yes,3.04,4,7.0,no,2,13.8,library,yes,low,3,2,10,auditory,3.7,68
140651,23,male,computer science,3.7023624925704888,1.1,2.4,yes,99.5,5.4,good,6,high school,high,8.1,yes,3.04,6,4.1,no,0,8.6,cafe,yes,low,10,6,9,auditory,5.2,76
131264,25,other,arts,2.0,2.8,3.5,yes,99.5,6.3,good,3,high school,medium,3.6,no,3.02,6,5.8,no,3,9.6,co-learning group,no,low,5,5,10,kinesthetic,1.4,76
178831,21,female,biology,6.2,0.1,2.7,no,99.5,6.3,fair,3,some college,high,8.6,no,2.99,7,6.9,no,3,10.1,dorm,yes,medium,6,8,7,reading,6.3,73
128749,22,other,engineering,0.0,4.5,1.1,no,99.5,6.7,good,2,phd,high,7.2,no,2.98,6,2.5,no,0,7.2,cafe,no,high,6,5,10,reading,2.3,70
142158,18,male,psychology,3.9,2.1,2.2,yes,99.5,7.8,good,7,phd,low,4.8,yes,2.96,6,7.1,no,2,8.2,dorm,no,high,10,10,5,kinesthetic,6.7,67
155082,25,female,arts,2.2,3.1,0.3,yes,99.5,6.8,good,4,master,low,6.6,yes,2.95,6,8.3,no,1,7.1,dorm,no,medium,2,5,10,auditory,7.9,67
119345,17,other,business,1.9,2.2,0.4,no,99.5,5.8,good,1,bachelor,low,5.8,no,2.84,5,4.2,no,4,5.7,cafe,yes,medium,7,4,10,auditory,7.6,67
101167,18,other,psychology,0.6,4.6,1.9,yes,99.5,4.0,good,0,master,high,6.2,yes,2.82,7,4.7,no,4,8.1,cafe,yes,medium,2,9,6,kinesthetic,3.1,72
159259,18,female,arts,2.0,2.6,1.7,yes,99.5,4.0,fair,0,phd,low,6.6,no,2.78,1,2.5,no,0,8.0,co-learning group,no,low,5,1,10,auditory,6.2,74
106129,20,female,business,1.0,1.7,1.3,no,99.5,7.3,good,0,phd,medium,6.4,no,2.35,3,5.3,no,2,5.4,library,no,high,2,4,10,auditory,6.8,55
179996,16,female,business,1.2,0.4,2.9,no,99.5,4.1,good,0,some college,low,5.7,yes,2.26,1,3.9,no,3,4.7,co-learning group,no,low,3,2,10,kinesthetic,6.8,52
116235,25,female,biology,9.6,4.9,3.0,yes,99.4,6.2,fair,7,bachelor,low,7.0,yes,4.0,4,5.6,no,3,17.9,library,no,low,4,7,8,auditory,7.2,98
149537,18,male,business,9.1,3.5,2.7,no,99.4,9.8,fair,0,master,low,7.6,yes,4.0,1,7.1,no,3,16.2,quiet room,yes,low,2,3,10,visual,4.9,94
172602,27,male,engineering,8.5,1.3,2.7,yes,99.4,8.0,good,7,high school,medium,6.1,yes,4.0,1,4.7,no,3,13.1,co-learning group,no,low,4,4,10,reading,2.5,100
121447,28,female,arts,8.2,2.0,2.8,no,99.4,8.5,good,5,high school,low,8.0,no,4.0,5,5.0,no,3,13.7,cafe,yes,low,1,3,10,reading,7.4,95
149640,21,male,biology,7.3,4.0,1.8,no,99.4,7.0,good,6,phd,high,6.6,no,4.0,4,1.1,no,0,13.5,co-learning group,no,medium,2,10,5,auditory,6.3,97
168135,17,male,computer science,7.240669602972477,0.7,0.5,yes,99.4,6.4,fair,4,high school,high,7.4,no,4.0,1,4.9,no,4,8.9,library,no,high,2,9,6,auditory,1.6,98
112240,17,other,computer science,6.900344154538289,4.5,0.5,yes,99.4,9.2,good,2,high school,medium,7.8,yes,4.0,1,5.5,no,4,12.1,cafe,yes,medium,6,7,8,kinesthetic,7.3,98
120759,28,other,business,6.5,0.1,3.1,no,99.4,7.7,fair,7,phd,medium,4.9,yes,4.0,6,2.7,no,4,11.4,library,no,low,1,9,6,visual,3.9,100
134489,23,female,computer science,6.368355306582394,1.8,3.0,yes,99.4,6.1,good,6,bachelor,high,6.1,no,4.0,5,6.8,no,3,11.2,quiet room,no,low,2,6,9,reading,5.8,100
124908,27,female,arts,6.3,2.8,2.7,no,99.4,9.3,fair,7,phd,medium,4.2,no,4.0,4,6.2,no,3,13.6,dorm,no,high,8,7,8,kinesthetic,6.9,100
128897,26,female,computer science,6.25591708514014,3.0,0.8,yes,99.4,8.9,fair,3,master,medium,5.6,yes,4.0,5,6.8,no,5,10.2,cafe,yes,high,6,7,8,visual,8.8,100
119282,20,other,engineering,6.1,1.3,3.6,no,99.4,9.1,good,3,some college,high,6.5,no,4.0,6,5.2,no,4,12.7,quiet room,yes,high,1,6,9,visual,9.1,100
176867,25,other,computer science,6.009263024942395,4.7,0.8,no,99.4,5.3,good,5,phd,high,7.6,no,4.0,2,1.8,no,0,12.9,quiet room,yes,medium,8,2,10,auditory,1.3,95
107359,22,male,computer science,5.952848352830057,2.9,3.8,no,99.4,5.7,poor,2,master,high,9.5,no,4.0,7,1.2,no,2,13.7,cafe,no,medium,10,1,10,kinesthetic,5.1,100
104915,18,male,computer science,5.920939846764469,4.7,0.7,no,99.4,5.1,fair,2,phd,low,2.5,yes,4.0,7,4.5,no,1,11.4,cafe,no,low,10,9,6,kinesthetic,3.3,99
120825,25,male,computer science,5.897637289899411,1.7,2.0,no,99.4,10.9,good,5,phd,medium,7.9,yes,4.0,8,6.5,no,1,10.4,library,no,medium,7,10,5,kinesthetic,4.6,100
133412,23,other,computer science,5.779804461642804,4.9,3.0,yes,99.4,9.9,poor,4,phd,low,7.2,yes,4.0,1,4.3,no,0,15.2,quiet room,no,low,5,3,10,auditory,1.5,93
111284,22,male,engineering,5.7,5.0,0.1,no,99.4,8.6,poor,3,high school,high,8.9,yes,4.0,1,2.7,no,2,11.2,quiet room,yes,high,6,10,5,kinesthetic,1.9,98
158629,20,female,arts,5.4,1.7,3.9,yes,99.4,7.6,good,0,some college,high,7.7,no,4.0,6,6.0,no,1,11.1,quiet room,no,low,8,2,10,reading,3.9,92
139553,18,other,engineering,5.3,1.0,0.9,yes,99.4,9.2,good,4,high school,low,6.2,no,4.0,4,6.2,no,3,7.6,cafe,yes,high,9,10,5,kinesthetic,1.6,100
159395,27,male,arts,5.2,3.7,2.3,no,99.4,9.6,fair,7,master,high,8.4,no,4.0,6,6.6,no,4,11.6,library,yes,low,7,5,10,visual,2.4,97
142070,17,other,business,5.1,3.3,0.3,yes,99.4,5.9,good,5,bachelor,high,7.1,no,4.0,8,3.9,no,1,9.3,library,no,medium,2,5,10,visual,9.1,100
157946,16,male,psychology,5.1,4.0,0.4,yes,99.4,7.0,good,7,some college,high,5.8,no,4.0,2,1.1,no,2,10.8,library,yes,medium,9,5,10,kinesthetic,4.5,100
102029,20,male,arts,5.1,2.8,2.3,yes,99.4,8.7,good,6,phd,medium,7.5,no,4.0,2,4.0,no,1,11.5,cafe,no,medium,10,6,9,kinesthetic,3.3,95
132307,23,female,engineering,4.8,4.0,3.6,no,99.4,6.6,good,1,high school,medium,6.8,yes,4.0,7,7.7,no,3,14.3,library,yes,medium,4,8,7,visual,5.9,100
115555,19,other,psychology,4.7,0.2,3.2,yes,99.4,5.9,good,0,high school,low,5.1,yes,4.0,1,2.4,no,3,8.4,quiet room,yes,high,3,10,5,kinesthetic,8.9,100
152320,24,other,arts,4.7,0.4,2.3,no,99.4,6.7,poor,1,phd,low,6.7,no,4.0,7,5.6,no,3,9.3,co-learning group,yes,high,9,4,10,auditory,9.2,97
143570,20,female,biology,4.6,3.4,3.7,yes,99.4,4.0,fair,5,bachelor,low,4.8,yes,4.0,5,6.2,no,5,13.1,library,yes,medium,5,8,7,visual,5.6,100
152694,26,male,psychology,4.6,1.6,3.5,yes,99.4,4.3,good,7,bachelor,low,7.4,yes,4.0,1,4.9,no,3,10.3,quiet room,yes,medium,2,6,9,auditory,2.0,98
123781,16,male,business,4.5,4.2,3.5,yes,99.4,9.2,good,6,bachelor,medium,7.7,yes,4.0,5,5.6,no,3,13.6,library,no,medium,5,4,10,visual,1.2,100
143415,17,other,biology,4.5,2.5,1.3,yes,99.4,8.2,good,5,some college,high,7.0,yes,4.0,8,6.9,no,0,9.5,cafe,yes,high,7,10,5,visual,9.4,100
119120,28,male,engineering,4.5,3.3,1.8,no,99.4,8.2,good,4,bachelor,medium,10.0,yes,4.0,1,5.0,no,4,11.0,dorm,yes,low,9,4,10,kinesthetic,4.2,99
129409,28,male,psychology,4.1,3.5,2.8,yes,99.4,7.2,poor,2,phd,medium,6.8,no,4.0,5,4.5,no,0,12.4,cafe,yes,low,7,5,10,visual,6.3,100
169628,22,male,computer science,3.9481163986374814,0.1,1.8,no,99.4,7.3,good,4,bachelor,low,10.0,no,4.0,8,4.6,no,4,7.2,cafe,yes,high,9,6,9,reading,7.7,100
173333,20,other,arts,3.9,1.4,3.1,yes,99.4,6.3,good,2,high school,medium,4.8,no,4.0,5,7.1,no,4,9.9,dorm,no,high,8,10,5,kinesthetic,7.4,86
168378,17,other,psychology,3.8,0.2,0.8,no,99.4,7.2,poor,5,high school,high,5.1,yes,4.0,5,4.8,no,2,6.7,dorm,no,high,5,7,8,kinesthetic,9.8,100
116539,26,other,business,3.5,1.4,3.9,yes,99.4,4.0,poor,5,master,medium,5.5,no,4.0,4,3.4,no,3,10.2,dorm,no,medium,1,8,7,auditory,7.7,100
128217,18,male,psychology,3.3,3.5,0.2,no,99.4,5.4,good,2,bachelor,medium,3.0,no,4.0,6,3.9,no,4,8.0,dorm,yes,low,1,6,9,auditory,6.4,100
130576,28,male,psychology,3.3,2.8,1.2,no,99.4,6.7,fair,2,master,medium,6.3,no,4.0,5,3.7,no,1,9.1,library,no,low,4,10,5,reading,9.2,100
167932,27,other,psychology,3.3,4.3,0.7,yes,99.4,6.4,good,4,some college,high,7.0,no,4.0,4,5.0,no,4,10.1,co-learning group,yes,high,8,7,8,kinesthetic,3.9,100
133884,26,other,engineering,3.0,2.0,1.1,yes,99.4,7.2,good,4,some college,low,9.4,yes,4.0,2,4.1,no,3,7.8,library,no,high,3,8,7,kinesthetic,7.5,100
172233,16,female,psychology,3.0,4.7,1.5,yes,99.4,7.2,fair,3,high school,low,5.9,no,4.0,7,6.6,no,0,9.5,library,yes,low,8,5,10,reading,8.4,96
146492,25,female,engineering,3.0,4.2,1.2,no,99.4,6.1,fair,1,phd,low,7.9,no,4.0,1,1.2,no,0,9.8,cafe,no,low,8,8,7,auditory,1.4,88
157485,16,female,biology,2.9,2.2,0.2,yes,99.4,6.5,poor,4,bachelor,low,5.9,no,4.0,8,3.5,no,1,5.8,quiet room,no,medium,10,4,10,kinesthetic,9.7,100
121246,21,female,computer science,2.7354923405773173,0.1,2.5,yes,99.4,5.4,good,6,high school,high,3.9,no,4.0,7,5.0,no,2,7.0,quiet room,no,high,5,1,10,reading,9.2,100
115535,22,other,engineering,2.7,3.0,1.3,yes,99.4,7.2,fair,0,some college,medium,9.3,yes,4.0,4,3.0,no,4,7.9,quiet room,yes,low,7,9,6,auditory,6.4,100
118505,24,female,engineering,2.3,3.7,0.9,yes,99.4,7.1,fair,0,some college,low,7.7,no,4.0,8,4.0,no,3,7.8,library,yes,medium,1,7,8,auditory,6.4,100
170139,28,female,arts,2.2,1.6,2.1,no,99.4,11.1,good,2,phd,low,10.0,yes,4.0,6,5.0,no,5,6.0,cafe,yes,medium,6,5,10,visual,8.3,100
103662,27,other,biology,2.1,2.7,3.9,no,99.4,7.9,poor,6,bachelor,medium,3.6,yes,4.0,1,2.5,no,4,9.9,cafe,no,medium,6,5,10,reading,9.3,95
129328,23,male,biology,1.9,2.8,0.2,yes,99.4,6.2,fair,3,master,high,7.1,no,4.0,5,3.3,no,1,5.9,library,no,low,8,9,6,auditory,2.4,98
108736,19,male,business,1.7,0.4,2.1,no,99.4,7.7,fair,6,some college,high,3.5,yes,4.0,7,5.5,no,2,4.6,quiet room,no,medium,10,9,6,auditory,2.3,100
169241,21,other,arts,1.7,1.5,3.4,yes,99.4,6.1,fair,5,phd,low,8.9,no,4.0,1,6.7,no,1,6.7,cafe,yes,high,4,4,10,visual,9.2,100
110374,16,female,engineering,0.8,0.8,2.8,no,99.4,4.0,fair,5,phd,high,7.8,no,4.0,8,2.1,no,5,6.3,co-learning group,yes,high,2,10,5,auditory,9.6,100
114892,25,female,business,0.0,1.2,3.4,yes,99.4,8.2,fair,3,bachelor,high,7.4,yes,4.0,2,5.8,no,1,6.1,cafe,yes,high,7,9,6,visual,4.1,99
156662,26,female,computer science,7.6070795180828,1.1,1.3,no,99.4,9.2,good,5,high school,low,10.0,yes,3.99,1,6.0,no,5,10.4,quiet room,yes,high,1,6,9,reading,7.1,100
152463,26,male,psychology,3.8,1.1,1.9,no,99.4,9.0,good,4,phd,medium,3.4000000000000004,no,3.98,7,10.0,no,0,7.6,co-learning group,no,low,1,7,8,kinesthetic,7.9,99
108587,26,male,engineering,1.5,3.8,2.9,no,99.4,7.6,fair,1,high school,high,10.0,no,3.96,4,3.6,no,3,9.0,dorm,yes,high,10,3,10,auditory,6.8,93
168392,25,other,engineering,4.3,1.5,0.9,no,99.4,7.7,good,4,phd,high,6.9,yes,3.94,2,4.9,no,2,7.4,dorm,yes,low,6,1,10,reading,9.8,100
110920,23,male,business,4.0,0.2,2.4,yes,99.4,8.8,fair,0,master,medium,7.7,yes,3.94,1,1.0,no,2,7.8,dorm,yes,low,10,6,9,kinesthetic,7.2,99
176266,18,other,arts,1.1,1.5,2.5,yes,99.4,6.2,good,4,bachelor,high,6.6,yes,3.94,6,4.8,no,3,6.6,library,no,high,3,8,7,visual,7.9,98
120964,16,female,psychology,3.5,4.4,1.9,yes,99.4,8.3,fair,3,high school,high,5.9,no,3.92,8,4.6,no,5,11.8,co-learning group,no,high,3,3,10,reading,3.1,100
149398,21,female,arts,2.2,0.0,3.8,no,99.4,8.4,good,3,some college,medium,7.3,yes,3.92,5,1.0,no,1,7.5,co-learning group,no,high,7,6,9,auditory,8.3,100
157671,16,male,business,4.6,0.1,1.4,no,99.4,5.9,good,6,bachelor,high,4.4,no,3.91,3,4.7,no,3,7.3,dorm,no,high,10,4,10,visual,6.9,100
137095,20,male,arts,6.9,0.9,0.2,yes,99.4,8.4,good,7,bachelor,high,3.7,yes,3.9,4,5.4,no,1,8.6,co-learning group,no,medium,3,2,10,auditory,7.1,94
169893,20,male,psychology,2.7,4.6,2.9,yes,99.4,7.7,fair,0,phd,high,8.3,no,3.9,8,6.9,no,3,10.7,library,no,medium,10,4,10,visual,4.1,90
130249,28,other,biology,3.3,4.1,1.3,no,99.4,4.8,good,1,master,low,7.9,yes,3.87,2,4.4,no,1,9.5,co-learning group,no,low,1,9,6,reading,3.4,91
156874,21,male,computer science,2.1882639543382494,3.1,1.1,no,99.4,6.7,poor,2,some college,medium,10.0,no,3.81,2,2.0,no,2,6.4,dorm,no,medium,2,5,10,visual,2.2,95
156390,16,other,business,6.1,1.7,1.3,yes,99.4,5.2,fair,2,bachelor,medium,7.8,no,3.77,8,6.4,no,5,10.3,cafe,no,medium,3,7,8,visual,1.3,96
152981,24,female,psychology,5.2,4.6,3.8,no,99.4,7.8,fair,6,master,low,10.0,no,3.76,8,4.6,no,2,13.7,co-learning group,yes,medium,4,5,10,kinesthetic,9.7,98
174575,25,male,biology,1.3,1.7,1.5,yes,99.4,9.1,fair,6,high school,high,7.8,yes,3.76,6,3.4,no,4,6.4,cafe,yes,medium,5,2,10,auditory,5.8,91
112948,19,female,engineering,6.5,4.9,2.6,no,99.4,6.9,good,2,some college,high,5.9,yes,3.75,2,6.5,no,5,15.2,cafe,no,medium,5,8,7,auditory,1.1,92
151351,27,male,psychology,7.5,4.2,3.2,yes,99.4,6.4,good,5,bachelor,medium,7.0,yes,3.7,8,8.7,no,1,16.6,co-learning group,yes,high,3,6,9,reading,7.8,92
156168,26,female,arts,7.1,3.5,1.3,no,99.4,7.6,good,6,master,high,6.9,yes,3.69,6,5.6,no,1,13.8,quiet room,no,medium,6,6,9,kinesthetic,6.4,90
136538,19,female,engineering,3.5,2.7,2.6,no,99.4,7.2,poor,0,high school,medium,7.2,no,3.69,7,2.8,no,5,8.9,quiet room,yes,low,3,6,9,auditory,6.0,90
165117,16,female,computer science,1.0630878267181485,1.1,3.6,no,99.4,9.0,good,7,high school,medium,4.0,yes,3.66,1,2.0,no,2,6.7,co-learning group,no,low,3,3,10,kinesthetic,9.7,86
117866,26,male,computer science,6.005329524261806,4.1,1.4,yes,99.4,6.9,good,6,some college,medium,7.0,no,3.64,3,7.0,no,2,13.5,cafe,no,medium,4,4,10,reading,8.2,87
153497,17,male,computer science,3.969137950882304,0.4,0.1,no,99.4,7.6,good,5,bachelor,medium,6.7,no,3.61,6,2.8,no,3,4.5,library,yes,high,3,10,5,visual,3.1,90
130891,21,female,psychology,4.8,3.6,0.4,no,99.4,8.6,good,5,master,low,9.8,no,3.59,4,5.9,no,4,10.7,library,yes,medium,7,4,10,auditory,4.8,98
179380,26,male,biology,2.0,2.4,0.3,yes,99.4,7.3,good,3,some college,low,4.8,yes,3.59,6,5.3,no,0,5.8,dorm,yes,low,3,6,9,reading,7.6,89
161675,22,male,psychology,3.9,3.8,3.8,no,99.4,7.4,good,4,some college,medium,4.5,no,3.58,6,4.7,no,2,12.9,cafe,no,high,3,4,10,auditory,5.6,92
157447,23,other,arts,3.4,1.2,0.7,no,99.4,8.3,good,1,master,high,9.1,yes,3.58,5,1.0,no,2,6.8,library,no,low,6,8,7,visual,2.4,89
153176,23,male,biology,2.9,2.7,2.1,no,99.4,9.0,good,5,some college,medium,4.1,yes,3.58,1,6.5,no,5,9.5,co-learning group,yes,high,4,10,5,visual,6.5,87
154438,24,female,arts,1.3,4.2,2.6,no,99.4,6.7,good,1,high school,high,5.4,yes,3.58,1,3.8,no,0,8.7,library,yes,high,4,7,8,reading,3.7,91
130522,23,male,arts,3.0,2.2,3.0,no,99.4,5.7,good,7,bachelor,medium,8.2,no,3.57,7,4.5,no,4,8.5,co-learning group,no,low,6,1,10,reading,6.6,87
167652,24,other,engineering,0.0,4.2,3.8,no,99.4,5.8,good,3,some college,low,4.2,no,3.57,5,6.9,no,1,8.5,cafe,no,high,3,8,7,kinesthetic,7.6,85
100945,18,female,psychology,4.5,2.5,0.8,yes,99.4,4.1,fair,7,some college,medium,8.1,no,3.56,2,1.9,no,2,8.1,library,no,medium,2,10,5,visual,7.9,90
101992,25,female,biology,1.9,0.5,0.3,no,99.4,6.1,fair,3,phd,low,8.8,yes,3.53,4,5.4,no,4,4.5,dorm,yes,medium,5,4,10,auditory,6.5,91
175928,24,other,computer science,2.3906045095830644,0.4,4.0,yes,99.4,5.4,fair,0,master,low,5.7,yes,3.51,3,7.2,no,4,8.1,dorm,yes,high,5,10,5,reading,1.1,93
146853,26,other,arts,10.8,0.7,1.8,no,99.4,4.7,good,0,phd,medium,7.4,yes,3.5,8,7.0,no,2,14.8,co-learning group,yes,medium,3,4,10,visual,6.7,91
143691,28,female,business,4.7,4.3,3.7,no,99.4,7.8,fair,0,master,high,8.5,yes,3.49,1,4.2,no,0,12.9,dorm,no,high,5,7,8,reading,9.5,89
148105,23,male,biology,0.9,0.6,0.1,yes,99.4,6.5,poor,7,high school,low,10.0,yes,3.48,1,6.6,no,4,3.4,cafe,no,medium,8,7,8,kinesthetic,4.1,89
166545,25,female,engineering,1.6,2.7,0.3,no,99.4,4.2,good,0,bachelor,low,7.7,yes,3.44,5,6.2,no,4,5.4,quiet room,no,low,4,6,9,visual,4.1,93
151266,18,other,engineering,1.5,4.2,2.5,no,99.4,5.0,good,6,bachelor,medium,7.6,yes,3.44,7,3.4,no,0,8.8,cafe,no,medium,4,4,10,kinesthetic,9.0,94
122255,27,female,computer science,3.151409357670482,1.7,2.9,yes,99.4,7.3,fair,3,master,low,6.4,yes,3.43,7,3.9,no,1,9.4,cafe,no,low,6,7,8,visual,7.2,86
106916,28,other,business,4.8,1.7,1.1,no,99.4,6.8,fair,3,high school,low,8.9,no,3.42,1,6.4,no,1,9.3,dorm,yes,medium,6,1,10,auditory,2.3,83
